"","id","nct_id","result_group_id","ctgov_group_code","time_frame","event_type","default_vocab","default_assessment","subjects_affected","subjects_at_risk","description","event_count","organ_system","adverse_event_term","frequency_threshold","vocab","assessment"
"119",576416145,"NCT00626548",60042164,"EG000",NA,"serious",NA,NA,1,703,NA,NA,"Congenital, familial and genetic disorders","Phimosis",5,"MedDRA 14.0","Systematic Assessment"
"120",576416146,"NCT00626548",60042165,"EG001",NA,"serious",NA,NA,0,712,NA,NA,"Congenital, familial and genetic disorders","Phimosis",5,"MedDRA 14.0","Systematic Assessment"
"121",576416147,"NCT00626548",60042164,"EG000",NA,"serious",NA,NA,2,703,NA,NA,"Ear and labyrinth disorders","Vertigo",5,"MedDRA 14.0","Systematic Assessment"
"122",576416148,"NCT00626548",60042165,"EG001",NA,"serious",NA,NA,0,712,NA,NA,"Ear and labyrinth disorders","Vertigo",5,"MedDRA 14.0","Systematic Assessment"
"123",576416149,"NCT00626548",60042164,"EG000",NA,"serious",NA,NA,1,703,NA,NA,"Endocrine disorders","Hypothyroidism",5,"MedDRA 14.0","Systematic Assessment"
"124",576416150,"NCT00626548",60042165,"EG001",NA,"serious",NA,NA,0,712,NA,NA,"Endocrine disorders","Hypothyroidism",5,"MedDRA 14.0","Systematic Assessment"
"125",576416151,"NCT00626548",60042164,"EG000",NA,"serious",NA,NA,2,703,NA,NA,"Eye disorders","Cataract",5,"MedDRA 14.0","Systematic Assessment"
"126",576416152,"NCT00626548",60042165,"EG001",NA,"serious",NA,NA,1,712,NA,NA,"Eye disorders","Cataract",5,"MedDRA 14.0","Systematic Assessment"
"127",576416153,"NCT00626548",60042164,"EG000",NA,"serious",NA,NA,0,703,NA,NA,"Eye disorders","Macular Hole",5,"MedDRA 14.0","Systematic Assessment"
"128",576416154,"NCT00626548",60042165,"EG001",NA,"serious",NA,NA,1,712,NA,NA,"Eye disorders","Macular Hole",5,"MedDRA 14.0","Systematic Assessment"
"129",576416155,"NCT00626548",60042164,"EG000",NA,"serious",NA,NA,2,703,NA,NA,"Gastrointestinal disorders","Abdominal Pain",5,"MedDRA 14.0","Systematic Assessment"
"130",576416156,"NCT00626548",60042165,"EG001",NA,"serious",NA,NA,0,712,NA,NA,"Gastrointestinal disorders","Abdominal Pain",5,"MedDRA 14.0","Systematic Assessment"
"131",576416157,"NCT00626548",60042164,"EG000",NA,"serious",NA,NA,2,703,NA,NA,"Gastrointestinal disorders","Diarrhoea",5,"MedDRA 14.0","Systematic Assessment"
"132",576416158,"NCT00626548",60042165,"EG001",NA,"serious",NA,NA,1,712,NA,NA,"Gastrointestinal disorders","Diarrhoea",5,"MedDRA 14.0","Systematic Assessment"
"133",576416159,"NCT00626548",60042164,"EG000",NA,"serious",NA,NA,2,703,NA,NA,"Gastrointestinal disorders","Inguinal Hernia",5,"MedDRA 14.0","Systematic Assessment"
"134",576416160,"NCT00626548",60042165,"EG001",NA,"serious",NA,NA,2,712,NA,NA,"Gastrointestinal disorders","Inguinal Hernia",5,"MedDRA 14.0","Systematic Assessment"
"135",576416161,"NCT00626548",60042164,"EG000",NA,"serious",NA,NA,1,703,NA,NA,"Gastrointestinal disorders","Abdominal Hernia",5,"MedDRA 14.0","Systematic Assessment"
"136",576416162,"NCT00626548",60042165,"EG001",NA,"serious",NA,NA,0,712,NA,NA,"Gastrointestinal disorders","Abdominal Hernia",5,"MedDRA 14.0","Systematic Assessment"
"137",576416163,"NCT00626548",60042164,"EG000",NA,"serious",NA,NA,0,703,NA,NA,"Gastrointestinal disorders","Abdominal Pain Upper",5,"MedDRA 14.0","Systematic Assessment"
"138",576416164,"NCT00626548",60042165,"EG001",NA,"serious",NA,NA,1,712,NA,NA,"Gastrointestinal disorders","Abdominal Pain Upper",5,"MedDRA 14.0","Systematic Assessment"
"139",576416165,"NCT00626548",60042164,"EG000",NA,"serious",NA,NA,0,703,NA,NA,"Gastrointestinal disorders","Abdominal Wall Haematoma",5,"MedDRA 14.0","Systematic Assessment"
"140",576416166,"NCT00626548",60042165,"EG001",NA,"serious",NA,NA,1,712,NA,NA,"Gastrointestinal disorders","Abdominal Wall Haematoma",5,"MedDRA 14.0","Systematic Assessment"
"141",576416167,"NCT00626548",60042164,"EG000",NA,"serious",NA,NA,0,703,NA,NA,"Gastrointestinal disorders","Constipation",5,"MedDRA 14.0","Systematic Assessment"
"142",576416168,"NCT00626548",60042165,"EG001",NA,"serious",NA,NA,1,712,NA,NA,"Gastrointestinal disorders","Constipation",5,"MedDRA 14.0","Systematic Assessment"
"143",576416169,"NCT00626548",60042164,"EG000",NA,"serious",NA,NA,1,703,NA,NA,"Gastrointestinal disorders","Duodenitis",5,"MedDRA 14.0","Systematic Assessment"
"144",576416170,"NCT00626548",60042165,"EG001",NA,"serious",NA,NA,0,712,NA,NA,"Gastrointestinal disorders","Duodenitis",5,"MedDRA 14.0","Systematic Assessment"
"145",576416171,"NCT00626548",60042164,"EG000",NA,"serious",NA,NA,0,703,NA,NA,"Gastrointestinal disorders","Dyspepsia",5,"MedDRA 14.0","Systematic Assessment"
"146",576416172,"NCT00626548",60042165,"EG001",NA,"serious",NA,NA,1,712,NA,NA,"Gastrointestinal disorders","Dyspepsia",5,"MedDRA 14.0","Systematic Assessment"
"147",576416173,"NCT00626548",60042164,"EG000",NA,"serious",NA,NA,0,703,NA,NA,"Gastrointestinal disorders","Food Poisoning",5,"MedDRA 14.0","Systematic Assessment"
"148",576416174,"NCT00626548",60042165,"EG001",NA,"serious",NA,NA,1,712,NA,NA,"Gastrointestinal disorders","Food Poisoning",5,"MedDRA 14.0","Systematic Assessment"
"149",576416175,"NCT00626548",60042164,"EG000",NA,"serious",NA,NA,1,703,NA,NA,"Gastrointestinal disorders","Gastric Haemorrhage",5,"MedDRA 14.0","Systematic Assessment"
"150",576416176,"NCT00626548",60042165,"EG001",NA,"serious",NA,NA,1,712,NA,NA,"Gastrointestinal disorders","Gastric Haemorrhage",5,"MedDRA 14.0","Systematic Assessment"
"151",576416177,"NCT00626548",60042164,"EG000",NA,"serious",NA,NA,1,703,NA,NA,"Gastrointestinal disorders","Gastric Ulcer Haemorrhage",5,"MedDRA 14.0","Systematic Assessment"
"152",576416178,"NCT00626548",60042165,"EG001",NA,"serious",NA,NA,0,712,NA,NA,"Gastrointestinal disorders","Gastric Ulcer Haemorrhage",5,"MedDRA 14.0","Systematic Assessment"
"153",576416179,"NCT00626548",60042164,"EG000",NA,"serious",NA,NA,1,703,NA,NA,"Gastrointestinal disorders","Gastritis",5,"MedDRA 14.0","Systematic Assessment"
"154",576416180,"NCT00626548",60042165,"EG001",NA,"serious",NA,NA,1,712,NA,NA,"Gastrointestinal disorders","Gastritis",5,"MedDRA 14.0","Systematic Assessment"
"155",576416181,"NCT00626548",60042164,"EG000",NA,"serious",NA,NA,1,703,NA,NA,"Gastrointestinal disorders","Gastritis Haemorrhagic",5,"MedDRA 14.0","Systematic Assessment"
"156",576416182,"NCT00626548",60042165,"EG001",NA,"serious",NA,NA,0,712,NA,NA,"Gastrointestinal disorders","Gastritis Haemorrhagic",5,"MedDRA 14.0","Systematic Assessment"
"157",576416183,"NCT00626548",60042164,"EG000",NA,"serious",NA,NA,1,703,NA,NA,"Gastrointestinal disorders","Intestinal Obstruction",5,"MedDRA 14.0","Systematic Assessment"
"158",576416184,"NCT00626548",60042165,"EG001",NA,"serious",NA,NA,1,712,NA,NA,"Gastrointestinal disorders","Intestinal Obstruction",5,"MedDRA 14.0","Systematic Assessment"
"159",576416185,"NCT00626548",60042164,"EG000",NA,"serious",NA,NA,1,703,NA,NA,"Gastrointestinal disorders","Large Intestine Perforation",5,"MedDRA 14.0","Systematic Assessment"
"160",576416186,"NCT00626548",60042165,"EG001",NA,"serious",NA,NA,0,712,NA,NA,"Gastrointestinal disorders","Large Intestine Perforation",5,"MedDRA 14.0","Systematic Assessment"
"161",576416187,"NCT00626548",60042164,"EG000",NA,"serious",NA,NA,1,703,NA,NA,"Gastrointestinal disorders","Mallory-Weiss Syndrome",5,"MedDRA 14.0","Systematic Assessment"
"162",576416188,"NCT00626548",60042165,"EG001",NA,"serious",NA,NA,0,712,NA,NA,"Gastrointestinal disorders","Mallory-Weiss Syndrome",5,"MedDRA 14.0","Systematic Assessment"
"163",576416189,"NCT00626548",60042164,"EG000",NA,"serious",NA,NA,1,703,NA,NA,"Gastrointestinal disorders","Pancreatitis Acute",5,"MedDRA 14.0","Systematic Assessment"
"164",576416190,"NCT00626548",60042165,"EG001",NA,"serious",NA,NA,0,712,NA,NA,"Gastrointestinal disorders","Pancreatitis Acute",5,"MedDRA 14.0","Systematic Assessment"
"165",576416191,"NCT00626548",60042164,"EG000",NA,"serious",NA,NA,0,703,NA,NA,"Gastrointestinal disorders","Peptic Ulcer Haemorrhage",5,"MedDRA 14.0","Systematic Assessment"
"166",576416192,"NCT00626548",60042165,"EG001",NA,"serious",NA,NA,1,712,NA,NA,"Gastrointestinal disorders","Peptic Ulcer Haemorrhage",5,"MedDRA 14.0","Systematic Assessment"
"167",576416193,"NCT00626548",60042164,"EG000",NA,"serious",NA,NA,0,703,NA,NA,"Gastrointestinal disorders","Pneumatosis Intestinalis",5,"MedDRA 14.0","Systematic Assessment"
"168",576416194,"NCT00626548",60042165,"EG001",NA,"serious",NA,NA,1,712,NA,NA,"Gastrointestinal disorders","Pneumatosis Intestinalis",5,"MedDRA 14.0","Systematic Assessment"
"169",576416195,"NCT00626548",60042164,"EG000",NA,"serious",NA,NA,0,703,NA,NA,"Gastrointestinal disorders","Rectal Haemorrhage",5,"MedDRA 14.0","Systematic Assessment"
"170",576416196,"NCT00626548",60042165,"EG001",NA,"serious",NA,NA,1,712,NA,NA,"Gastrointestinal disorders","Rectal Haemorrhage",5,"MedDRA 14.0","Systematic Assessment"
"171",576416197,"NCT00626548",60042164,"EG000",NA,"serious",NA,NA,1,703,NA,NA,"Gastrointestinal disorders","Rectourethral Fistula",5,"MedDRA 14.0","Systematic Assessment"
"172",576416198,"NCT00626548",60042165,"EG001",NA,"serious",NA,NA,0,712,NA,NA,"Gastrointestinal disorders","Rectourethral Fistula",5,"MedDRA 14.0","Systematic Assessment"
"173",576416199,"NCT00626548",60042164,"EG000",NA,"serious",NA,NA,0,703,NA,NA,"Gastrointestinal disorders","Small Intestinal Obstruction",5,"MedDRA 14.0","Systematic Assessment"
"174",576416200,"NCT00626548",60042165,"EG001",NA,"serious",NA,NA,1,712,NA,NA,"Gastrointestinal disorders","Small Intestinal Obstruction",5,"MedDRA 14.0","Systematic Assessment"
"175",576416201,"NCT00626548",60042164,"EG000",NA,"serious",NA,NA,0,703,NA,NA,"Gastrointestinal disorders","Vomiting",5,"MedDRA 14.0","Systematic Assessment"
"176",576416202,"NCT00626548",60042165,"EG001",NA,"serious",NA,NA,1,712,NA,NA,"Gastrointestinal disorders","Vomiting",5,"MedDRA 14.0","Systematic Assessment"
"177",576416203,"NCT00626548",60042164,"EG000",NA,"serious",NA,NA,4,703,NA,NA,"General disorders","Oedema Peripheral",5,"MedDRA 14.0","Systematic Assessment"
"178",576416204,"NCT00626548",60042165,"EG001",NA,"serious",NA,NA,0,712,NA,NA,"General disorders","Oedema Peripheral",5,"MedDRA 14.0","Systematic Assessment"
"179",576416205,"NCT00626548",60042164,"EG000",NA,"serious",NA,NA,2,703,NA,NA,"General disorders","Death",5,"MedDRA 14.0","Systematic Assessment"
"180",576416206,"NCT00626548",60042165,"EG001",NA,"serious",NA,NA,1,712,NA,NA,"General disorders","Death",5,"MedDRA 14.0","Systematic Assessment"
"181",576416207,"NCT00626548",60042164,"EG000",NA,"serious",NA,NA,0,703,NA,NA,"General disorders","Pyrexia",5,"MedDRA 14.0","Systematic Assessment"
"182",576416208,"NCT00626548",60042165,"EG001",NA,"serious",NA,NA,2,712,NA,NA,"General disorders","Pyrexia",5,"MedDRA 14.0","Systematic Assessment"
"183",576416209,"NCT00626548",60042164,"EG000",NA,"serious",NA,NA,1,703,NA,NA,"General disorders","Asthenia",5,"MedDRA 14.0","Systematic Assessment"
"184",576416210,"NCT00626548",60042165,"EG001",NA,"serious",NA,NA,1,712,NA,NA,"General disorders","Asthenia",5,"MedDRA 14.0","Systematic Assessment"
"185",576416211,"NCT00626548",60042164,"EG000",NA,"serious",NA,NA,1,703,NA,NA,"General disorders","Chest Pain",5,"MedDRA 14.0","Systematic Assessment"
"186",576416212,"NCT00626548",60042165,"EG001",NA,"serious",NA,NA,0,712,NA,NA,"General disorders","Chest Pain",5,"MedDRA 14.0","Systematic Assessment"
"187",576416213,"NCT00626548",60042164,"EG000",NA,"serious",NA,NA,0,703,NA,NA,"General disorders","Device Dislocation",5,"MedDRA 14.0","Systematic Assessment"
"188",576416214,"NCT00626548",60042165,"EG001",NA,"serious",NA,NA,1,712,NA,NA,"General disorders","Device Dislocation",5,"MedDRA 14.0","Systematic Assessment"
"189",576416215,"NCT00626548",60042164,"EG000",NA,"serious",NA,NA,1,703,NA,NA,"General disorders","General Physical Health Deterioration",5,"MedDRA 14.0","Systematic Assessment"
"190",576416216,"NCT00626548",60042165,"EG001",NA,"serious",NA,NA,0,712,NA,NA,"General disorders","General Physical Health Deterioration",5,"MedDRA 14.0","Systematic Assessment"
"191",576416217,"NCT00626548",60042164,"EG000",NA,"serious",NA,NA,0,703,NA,NA,"General disorders","Granuloma",5,"MedDRA 14.0","Systematic Assessment"
"192",576416218,"NCT00626548",60042165,"EG001",NA,"serious",NA,NA,1,712,NA,NA,"General disorders","Granuloma",5,"MedDRA 14.0","Systematic Assessment"
"193",576416219,"NCT00626548",60042164,"EG000",NA,"serious",NA,NA,1,703,NA,NA,"General disorders","Hypothermia",5,"MedDRA 14.0","Systematic Assessment"
"194",576416220,"NCT00626548",60042165,"EG001",NA,"serious",NA,NA,0,712,NA,NA,"General disorders","Hypothermia",5,"MedDRA 14.0","Systematic Assessment"
"195",576416221,"NCT00626548",60042164,"EG000",NA,"serious",NA,NA,1,703,NA,NA,"General disorders","Impaired Healing",5,"MedDRA 14.0","Systematic Assessment"
"196",576416222,"NCT00626548",60042165,"EG001",NA,"serious",NA,NA,0,712,NA,NA,"General disorders","Impaired Healing",5,"MedDRA 14.0","Systematic Assessment"
"197",576416223,"NCT00626548",60042164,"EG000",NA,"serious",NA,NA,0,703,NA,NA,"General disorders","Malaise",5,"MedDRA 14.0","Systematic Assessment"
"198",576416224,"NCT00626548",60042165,"EG001",NA,"serious",NA,NA,1,712,NA,NA,"General disorders","Malaise",5,"MedDRA 14.0","Systematic Assessment"
"199",576416225,"NCT00626548",60042164,"EG000",NA,"serious",NA,NA,0,703,NA,NA,"General disorders","Medical Device Complication",5,"MedDRA 14.0","Systematic Assessment"
"200",576416226,"NCT00626548",60042165,"EG001",NA,"serious",NA,NA,1,712,NA,NA,"General disorders","Medical Device Complication",5,"MedDRA 14.0","Systematic Assessment"
"201",576416227,"NCT00626548",60042164,"EG000",NA,"serious",NA,NA,0,703,NA,NA,"General disorders","Multi-Organ Failure",5,"MedDRA 14.0","Systematic Assessment"
"202",576416228,"NCT00626548",60042165,"EG001",NA,"serious",NA,NA,1,712,NA,NA,"General disorders","Multi-Organ Failure",5,"MedDRA 14.0","Systematic Assessment"
"203",576416229,"NCT00626548",60042164,"EG000",NA,"serious",NA,NA,0,703,NA,NA,"General disorders","Non-Cardiac Chest Pain",5,"MedDRA 14.0","Systematic Assessment"
"204",576416230,"NCT00626548",60042165,"EG001",NA,"serious",NA,NA,1,712,NA,NA,"General disorders","Non-Cardiac Chest Pain",5,"MedDRA 14.0","Systematic Assessment"
"205",576416231,"NCT00626548",60042164,"EG000",NA,"serious",NA,NA,1,703,NA,NA,"Hepatobiliary disorders","Bile Duct Stone",5,"MedDRA 14.0","Systematic Assessment"
"206",576416232,"NCT00626548",60042165,"EG001",NA,"serious",NA,NA,1,712,NA,NA,"Hepatobiliary disorders","Bile Duct Stone",5,"MedDRA 14.0","Systematic Assessment"
"207",576416233,"NCT00626548",60042164,"EG000",NA,"serious",NA,NA,1,703,NA,NA,"Hepatobiliary disorders","Cholecystitis Acute",5,"MedDRA 14.0","Systematic Assessment"
"208",576416234,"NCT00626548",60042165,"EG001",NA,"serious",NA,NA,0,712,NA,NA,"Hepatobiliary disorders","Cholecystitis Acute",5,"MedDRA 14.0","Systematic Assessment"
"209",576416235,"NCT00626548",60042164,"EG000",NA,"serious",NA,NA,0,703,NA,NA,"Hepatobiliary disorders","Cholelithiasis",5,"MedDRA 14.0","Systematic Assessment"
"210",576416236,"NCT00626548",60042165,"EG001",NA,"serious",NA,NA,1,712,NA,NA,"Hepatobiliary disorders","Cholelithiasis",5,"MedDRA 14.0","Systematic Assessment"
"211",576416237,"NCT00626548",60042164,"EG000",NA,"serious",NA,NA,0,703,NA,NA,"Hepatobiliary disorders","Hepatic Failure",5,"MedDRA 14.0","Systematic Assessment"
"212",576416238,"NCT00626548",60042165,"EG001",NA,"serious",NA,NA,1,712,NA,NA,"Hepatobiliary disorders","Hepatic Failure",5,"MedDRA 14.0","Systematic Assessment"
"213",576416239,"NCT00626548",60042164,"EG000",NA,"serious",NA,NA,1,703,NA,NA,"Hepatobiliary disorders","Hepatic Function Abnormal",5,"MedDRA 14.0","Systematic Assessment"
"214",576416240,"NCT00626548",60042165,"EG001",NA,"serious",NA,NA,1,712,NA,NA,"Hepatobiliary disorders","Hepatic Function Abnormal",5,"MedDRA 14.0","Systematic Assessment"
"215",576416241,"NCT00626548",60042164,"EG000",NA,"serious",NA,NA,1,703,NA,NA,"Hepatobiliary disorders","Liver Disorder",5,"MedDRA 14.0","Systematic Assessment"
"216",576416242,"NCT00626548",60042165,"EG001",NA,"serious",NA,NA,0,712,NA,NA,"Hepatobiliary disorders","Liver Disorder",5,"MedDRA 14.0","Systematic Assessment"
"217",576416243,"NCT00626548",60042164,"EG000",NA,"serious",NA,NA,7,703,NA,NA,"Infections and infestations","Pneumonia",5,"MedDRA 14.0","Systematic Assessment"
"218",576416244,"NCT00626548",60042165,"EG001",NA,"serious",NA,NA,5,712,NA,NA,"Infections and infestations","Pneumonia",5,"MedDRA 14.0","Systematic Assessment"
