"id";"pmid";"doi";"any paper";"publication_found";"publication_date";"comments_from_doublecheck";"last_update_submitted_date";"registration_date";"summary_results_date";"study_type";"phase";"enrollment";"recruitment_status";"title";"start_date";"completion_date";"primary_completion_date";"has_summary_results";"allocation";"masking";"main_sponsor";"is_multicentric";"principal_investigator_1";"principal_investigator_2";"principal_investigator_3";"study_chair_1";"study_chair_2";"study_director_1";"study_director_2";"unspecified_official";"sub_investigator";"registration_year";"start_year";"completion_year";"primary_completion_year";"affiliation";"initial_doublecheck";"main_sample_rater";"publication_type";"has_reg_pub_link";"color_green_only";"color";"issn";"journal";"publisher";"publication_date_unpaywall";"has_followup_2y";"has_followup_2y_pub";"has_followup_2y_sumres";"has_followup_5y";"has_followup_5y_pub";"has_followup_5y_sumres";"is_summary_results_5y";"is_summary_results_2y";"is_publication_2y";"is_publication_5y";"has_publication";"has_pubmed";"has_ft";"ft_source";"ft_doi.x";"pub_title";"journal_pubmed";"ppub_date";"epub_date";"citation";"registry";"has_trn_secondary_id";"has_trn_abstract";"has_trn_ft";"ft_doi.y"
"NCT01463046";"31152020";"10.1038/s41386-020-0762-4";1;3;2019-05-31;NA;2019-04-19;2011-10-27;NA;"Interventional";"Phase 1";29;"Completed";"Phase I Dose Finding and Proof-of-concept Study of Panobinostat With Standard Dose Cytarabine and Daunorubicin for Untreated Acute Myeloid Leukemia or Advanced Myelodysplastic Syndrome";2012-01-01;2018-12-01;2015-11-14;FALSE;NA;"None (Open Label)";"OTHER";FALSE;"University of California, San Francisco";NA;NA;NA;NA;NA;NA;NA;NA;2011;2012;2018;2015;"UCSF";NA;"Emmanuel";"journal publication";FALSE;"bronze";"green";"0893-133X,1740-634X";"Neuropsychopharmacology";"Springer Science and Business Media LLC";2020-07-12;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;NA;NA;FALSE;TRUE;TRUE;TRUE;TRUE;"doi";TRUE;"Histone Deacetylase Inhibition with Panobinostat Combined with Intensive Induction Chemotherapy in Older Patients with Acute Myeloid Leukemia: Phase I Study Results";"Clinical cancer research : an official journal of the American Association for Cancer Research";"2019-08-15";"2019-05-31";"Wieduwilt et al. (2019) Histone Deacetylase Inhibition with Panobinostat Combined with Intensive Induction Chemotherapy in Older Patients with Acute Myeloid Leukemia: Phase I Study Results";NA;FALSE;FALSE;FALSE;NA
"NCT01427855";"31161217";"10.1001/jamanetworkopen.2020.10874";1;1;2019-07-01;NA;2020-11-20;2011-08-31;NA;"Interventional";"Not Applicable";113;"Completed";"Dietary Protein Sources and Atherogenic Dyslipidemia";2012-01-01;2017-05-01;2016-11-01;FALSE;"Randomized";"Double";"OTHER";FALSE;"UCSF Benioff Children's Hospital Oakland";NA;NA;NA;NA;NA;NA;NA;NA;2011;2012;2017;2016;"UCSF";NA;"Samruddhi";"journal publication";TRUE;"gold";"gold";"2574-3805";"JAMA Network Open";"American Medical Association (AMA)";2020-07-17;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;NA;NA;FALSE;TRUE;TRUE;TRUE;TRUE;"doi";TRUE;"Effects of red meat, white meat, and nonmeat protein sources on atherogenic lipoprotein measures in the context of low compared with high saturated fat intake: a randomized controlled trial";"The American journal of clinical nutrition";"2019-07-01";NA;"Bergeron et al. (2019) Effects of red meat, white meat, and nonmeat protein sources on atherogenic lipoprotein measures in the context of low compared with high saturated fat intake: a randomized controlled trial";"ClinicalTrials.gov";TRUE;TRUE;FALSE;TRUE
"NCT01009918";"31171092";"10.1037/hea0000680";1;1;2019-06-11;NA;2021-03-29;2009-11-06;2021-01-12;"Interventional";"Phase 2";468;"Completed";"Lisinopril or Coreg CR? in Reducing Side Effects in Women With Breast Cancer Receiving Trastuzumab";2010-03-01;2018-11-01;2017-08-01;TRUE;"Randomized";"Double";"OTHER";TRUE;NA;NA;NA;"University of California, San Francisco";NA;NA;NA;NA;NA;2009;2010;2018;2017;"UCSF";NA;"Samruddhi";"journal publication";TRUE;"bronze";"green";"1930-7810,0278-6133";"Health Psychology";"American Psychological Association (APA)";2019-05-01;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;"doi";TRUE;"Randomized Trial of Lisinopril Versus Carvedilol to Prevent Trastuzumab Cardiotoxicity in Patients With Breast Cancer";"Journal of the American College of Cardiology";"2019-06-11";NA;"Guglin et al. (2019) Randomized Trial of Lisinopril Versus Carvedilol to Prevent Trastuzumab Cardiotoxicity in Patients With Breast Cancer";"ClinicalTrials.gov";TRUE;TRUE;FALSE;TRUE
"NCT02445638";"31172172";"10.1371/journal.pone.0236692";1;1;2019-09-01;NA;2019-01-22;2015-05-11;NA;"Interventional";"Not Applicable";20;"Completed";"HDL Lipidomic, Proteomic and Functional Changes in Women After Eating Eggs";2015-05-01;2017-09-06;2017-09-06;FALSE;"Randomized";"Single";"OTHER";FALSE;"University of California, Davis";NA;NA;NA;NA;NA;NA;NA;NA;2015;2015;2017;2017;"UCD";NA;"Nicole";"journal publication";TRUE;"gold";"gold";"1932-6203";"PLOS ONE";"Public Library of Science (PLoS)";2020-07-30;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;NA;NA;TRUE;TRUE;TRUE;TRUE;TRUE;"doi";TRUE;"Whole egg consumption compared with yolk-free egg increases the cholesterol efflux capacity of high-density lipoproteins in overweight, postmenopausal women";"The American journal of clinical nutrition";"2019-09-01";NA;"Sawrey-Kubicek et al. (2019) Whole egg consumption compared with yolk-free egg increases the cholesterol efflux capacity of high-density lipoproteins in overweight, postmenopausal women";"ClinicalTrials.gov";TRUE;TRUE;FALSE;TRUE
"NCT01900301";"31174846";"10.1016/j.ymthe.2020.07.017";1;1;2019-04-19;NA;2019-10-03;2013-07-08;NA;"Interventional";"Phase 1";60;"Completed";"Generalization of Extinction Learning";2013-08-01;2017-08-01;2017-08-01;FALSE;"Randomized";"Triple";"OTHER";FALSE;"Department of Psychology, UCLA";NA;NA;NA;NA;NA;NA;NA;NA;2013;2013;2017;2017;"UCLA";NA;"Stefanie";"journal publication";TRUE;"hybrid";"hybrid";"1525-0016";"Molecular Therapy";"Elsevier BV";2020-11-01;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;NA;NA;TRUE;TRUE;TRUE;TRUE;TRUE;"doi";TRUE;"Cholinergic Modulation of Exposure Disrupts Hippocampal Processes and Augments Extinction: Proof-of-Concept Study With Social Anxiety Disorder";"Biological psychiatry";"2019-11-01";"2019-04-19";"Craske et al. (2019) Cholinergic Modulation of Exposure Disrupts Hippocampal Processes and Augments Extinction: Proof-of-Concept Study With Social Anxiety Disorder";"ClinicalTrials.gov";TRUE;FALSE;FALSE;TRUE
"NCT01671501";"31187344";"10.1016/j.xkme.2019.09.005";1;1;2019-06-11;NA;2018-10-08;2012-08-20;NA;"Interventional";"Not Applicable";614;"Completed";"Primary Care-Based Interventions to Reduce Alcohol Use Among HIV Patients";2013-03-01;2017-08-01;2016-08-01;FALSE;"Randomized";"Single";"OTHER";FALSE;"Associate Professor, University of California, San Francisco and Adjunct Investigator, Division of Research, Kaiser Permanente, Northern California";NA;NA;NA;NA;NA;NA;NA;NA;2012;2013;2017;2016;"UCSF";1;NA;"journal publication";TRUE;"gold";"gold";"2590-0595";"Kidney Medicine";"Elsevier BV";2020-01-01;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;NA;NA;FALSE;TRUE;TRUE;TRUE;TRUE;"doi";TRUE;"Interventions to Reduce Unhealthy Alcohol Use among Primary Care Patients with HIV: the Health and Motivation Randomized Clinical Trial";"Journal of general internal medicine";"2019-10";"2019-06-11";"Satre et al. (2019) Interventions to Reduce Unhealthy Alcohol Use among Primary Care Patients with HIV: the Health and Motivation Randomized Clinical Trial";"ClinicalTrials.gov";TRUE;TRUE;FALSE;TRUE
"NCT02910037";"31189036";"10.1016/j.bbi.2019.09.023";1;1;2019-06-13;NA;2021-05-07;2016-09-13;2019-06-21;"Interventional";"Not Applicable";214;"Completed";"Precision Diagnosis of Acute Infectious Diseases; Neuroinflammatory Cohort";2016-06-01;2017-07-31;2017-07-31;TRUE;NA;"None (Open Label)";"OTHER";TRUE;"University of California, San Francisco";NA;NA;NA;NA;"University of California, San Francisco";NA;NA;NA;2016;2016;2017;2017;"UCSF";NA;"Mario";"journal publication";TRUE;"green";"green";"0889-1591";"Brain, Behavior, and Immunity";"Elsevier BV";2020-01-01;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;"doi";TRUE;"Clinical Metagenomic Sequencing for Diagnosis of Meningitis and Encephalitis";"The New England journal of medicine";"2019-06-13";NA;"Wilson et al. (2019) Clinical Metagenomic Sequencing for Diagnosis of Meningitis and Encephalitis";"ClinicalTrials.gov";TRUE;TRUE;FALSE;TRUE
"NCT03676803";"31242596";"10.1038/s41598-019-50926-2";1;2;2019-06-25;NA;2019-11-01;2018-09-17;2019-10-15;"Interventional";"Not Applicable";31;"Completed";"Effect of Spice Consumption on the Microbiome";2017-08-03;2018-05-30;2017-11-17;TRUE;"Randomized";"Single";"OTHER";FALSE;"Center for Human Nutrition, UCLA David Geffen School of Medicine";NA;NA;NA;NA;NA;NA;NA;NA;2018;2017;2018;2017;"UCLA";NA;"Susanne";"journal publication";FALSE;"gold";"gold";"2045-2322";"Scientific Reports";"Springer Science and Business Media LLC";2019-10-10;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;"doi";TRUE;"Mixed Spices at Culinary Doses Have Prebiotic Effects in Healthy Adults: A Pilot Study";"Nutrients";"2019-Jun-25";"2019-06-25";"Lu et al. (2019) Mixed Spices at Culinary Doses Have Prebiotic Effects in Healthy Adults: A Pilot Study";NA;FALSE;FALSE;FALSE;NA
"NCT01958320";"31255386";"10.1002/cam4.2685";1;1;2019-06-27;NA;2018-11-28;2013-10-04;2018-10-09;"Interventional";"Phase 2";202;"Completed";"Early Treatment Versus Delayed Conservative Treatment of the Patent Ductus Arteriosus";2013-12-01;2017-06-01;2017-06-01;TRUE;"Randomized";"Single";"OTHER";TRUE;"University of California, San Francisco";NA;NA;NA;NA;NA;NA;NA;NA;2013;2013;2017;2017;"UCSF";NA;"Stefanie";"journal publication";TRUE;"gold";"gold";"2045-7634,2045-7634";"Cancer Medicine";"Wiley";2019-11-12;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;"doi";TRUE;"Lack of Equipoise in the PDA-TOLERATE Trial: A Comparison of Eligible Infants Enrolled in the Trial and Those Treated Outside the Trial";"The Journal of pediatrics";"2019-10";"2019-06-27";"Liebowitz et al. (2019) Lack of Equipoise in the PDA-TOLERATE Trial: A Comparison of Eligible Infants Enrolled in the Trial and Those Treated Outside the Trial";"ClinicalTrials.gov";TRUE;TRUE;FALSE;TRUE
"NCT03681171";"31294009";"10.1007/s00403-019-02009-5";1;1;2019-06-25;NA;2018-09-20;2018-08-30;NA;"Interventional";"Not Applicable";9;"Completed";"Therapeutic Dance Intervention for Children With Cerebral Palsy";2016-06-25;2016-09-01;2016-08-01;FALSE;NA;"None (Open Label)";"OTHER";TRUE;NA;NA;NA;NA;NA;"University of California, Irvine";NA;NA;NA;2018;2016;2016;2016;"UCI";1;NA;"journal publication";TRUE;"green";"green";"0340-3696,1432-069X";"Archives of Dermatological Research";"Springer Science and Business Media LLC";2019-11-13;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;NA;NA;FALSE;TRUE;TRUE;TRUE;TRUE;"doi";TRUE;"A Six Week Therapeutic Ballet Intervention Improved Gait and Inhibitory Control in Children With Cerebral Palsy-A Pilot Study";"Frontiers in public health";"2019";"2019-06-25";"Lakes et al. (2019) A Six Week Therapeutic Ballet Intervention Improved Gait and Inhibitory Control in Children With Cerebral Palsy-A Pilot Study";"ClinicalTrials.gov";TRUE;TRUE;FALSE;TRUE
"NCT03713840";"31303190";"10.1016/j.bbi.2019.11.014";1;2;2019-07-15;NA;2018-10-18;2018-10-17;NA;"Interventional";"Not Applicable";154;"Completed";"Community Partnering to Encourage Healthy Beverage Intake Through Child Care";2013-08-15;2014-07-01;2014-07-01;FALSE;"Randomized";"None (Open Label)";"OTHER";FALSE;"University of California, San Francisco";NA;NA;NA;NA;NA;NA;NA;NA;2018;2013;2014;2014;"UCSF";NA;"Nicole";"journal publication";FALSE;"green";"green";"0889-1591";"Brain, Behavior, and Immunity";"Elsevier BV";2020-02-01;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;NA;NA;FALSE;FALSE;TRUE;TRUE;TRUE;"doi";TRUE;"Effects of a multipronged beverage intervention on young children's beverage intake and weight: a cluster-randomized pilot study";"Public health nutrition";"2019-10";"2019-07-15";"Grummon et al. (2019) Effects of a multipronged beverage intervention on young children's beverage intake and weight: a cluster-randomized pilot study";NA;FALSE;FALSE;FALSE;NA
"NCT02147301";"31355158";"10.1186/s40425-019-0815-6";1;2;2019-06-17;NA;2019-08-21;2014-05-19;2019-04-03;"Interventional";"Not Applicable";17;"Terminated";"TACE Using Doxorubicin-eluting Beads for Patients With HCC and Marginal Hepatic Reserve";2014-12-17;2017-04-05;2017-01-27;TRUE;NA;"None (Open Label)";"OTHER";FALSE;"University of California, San Francisco";NA;NA;NA;NA;NA;NA;NA;NA;2014;2014;2017;2017;"UCSF";NA;"Emmanuel";"journal publication";FALSE;"gold";"gold";"2051-1426";"Journal for ImmunoTherapy of Cancer";"BMJ";2019-12-01;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;"doi";TRUE;"Prospective Phase II trial of drug-eluting bead chemoembolization for liver transplant candidates with hepatocellular carcinoma and marginal hepatic reserve";"Journal of hepatocellular carcinoma";"2019";"2019-06-17";"Fidelman et al. (2019) Prospective Phase II trial of drug-eluting bead chemoembolization for liver transplant candidates with hepatocellular carcinoma and marginal hepatic reserve";NA;FALSE;FALSE;FALSE;NA
"NCT02953158";"31367691";"10.1002/lary.28453";1;1;2019-06-12;NA;2019-12-30;2016-10-06;NA;"Interventional";"Not Applicable";60;"Completed";"Effectiveness of Changing Dietary Fat on Weight Loss";2017-01-03;2017-12-20;2017-12-20;FALSE;"Randomized";"None (Open Label)";"OTHER";FALSE;"UCLA Center for Human Nutrition";NA;NA;NA;NA;NA;NA;NA;NA;2016;2017;2017;2017;"UCLA";NA;"Emmanuel";"journal publication";TRUE;"green";"green";"0023-852X,1531-4995";"The Laryngoscope";"Wiley";2019-12-05;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;NA;NA;TRUE;TRUE;TRUE;TRUE;TRUE;"doi";TRUE;"Hass Avocado Inclusion in a Weight-Loss Diet Supported Weight Loss and Altered Gut Microbiota: A 12-Week Randomized, Parallel-Controlled Trial";"Current developments in nutrition";"2019-Aug";"2019-06-12";"Henning et al. (2019) Hass Avocado Inclusion in a Weight-Loss Diet Supported Weight Loss and Altered Gut Microbiota: A 12-Week Randomized, Parallel-Controlled Trial";"ClinicalTrials.gov";TRUE;TRUE;FALSE;TRUE
"NCT01963780";"31378427";"10.1007/s11481-019-09883-w";1;1;2019-08-01;NA;2018-12-07;2013-09-04;NA;"Interventional";"Not Applicable";79;"Completed";"International EXPAND Lung Pivotal Trial";2013-11-01;2018-04-01;2017-10-30;FALSE;NA;"None (Open Label)";"INDUSTRY";TRUE;"University of California, Los Angeles";NA;NA;NA;NA;NA;NA;NA;NA;2013;2013;2018;2017;"UCLA";NA;"Stefanie";"journal publication";TRUE;"green";"green";"1557-1890,1557-1904";"Journal of Neuroimmune Pharmacology";"Springer Science and Business Media LLC";2019-12-09;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;NA;NA;TRUE;TRUE;TRUE;TRUE;TRUE;"doi";TRUE;"Portable normothermic ex-vivo lung perfusion, ventilation, and functional assessment with the Organ Care System on donor lung use for transplantation from extended-criteria donors (EXPAND): a single-arm, pivotal trial";"The Lancet. Respiratory medicine";"2019-11";"2019-08-01";"Loor et al. (2019) Portable normothermic ex-vivo lung perfusion, ventilation, and functional assessment with the Organ Care System on donor lung use for transplantation from extended-criteria donors (EXPAND): a single-arm, pivotal trial";"ClinicalTrials.gov";TRUE;TRUE;FALSE;TRUE
"NCT00499616";"31386611";"10.1001/jama.2019.20207";1;1;2019-08-06;NA;2021-07-01;2007-07-10;2015-12-01;"Interventional";"Phase 3";464;"Completed";"Combination Chemotherapy and Surgery With or Without Isotretinoin in Treating Young Patients With Neuroblastoma";2007-10-08;2021-06-30;2014-06-30;TRUE;"Non-Randomized";"None (Open Label)";"NETWORK";TRUE;NA;NA;NA;"Lucile Packard Children's Hospital at Stanford University Medical Center";NA;NA;NA;NA;NA;2007;2007;2021;2014;"Stanford";NA;"Samruddhi";"journal publication";TRUE;"bronze";"green";"0098-7484";"JAMA";"American Medical Association (AMA)";2020-01-14;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;"doi";TRUE;"Maintaining Outstanding Outcomes Using Response- and Biology-Based Therapy for Intermediate-Risk Neuroblastoma: A Report From the Children's Oncology Group Study ANBL0531";"Journal of clinical oncology : official journal of the American Society of Clinical Oncology";"2019-12-01";"2019-08-06";"Twist et al. (2019) Maintaining Outstanding Outcomes Using Response- and Biology-Based Therapy for Intermediate-Risk Neuroblastoma: A Report From the Children's Oncology Group Study ANBL0531";"ClinicalTrials.gov";TRUE;TRUE;FALSE;TRUE
"NCT01625819";"31397771";"10.1001/jamainternmed.2019.6544";1;3;2019-11-01;"linked is substudy";2016-01-07;2012-04-18;NA;"Interventional";"Not Applicable";135;"Completed";"Exploring Behavioral Interventions to Improve Heart Failure";2010-08-01;2015-08-01;2014-04-01;FALSE;"Randomized";"Single";"OTHER";FALSE;"University of California, San Diego";NA;NA;NA;NA;NA;NA;NA;NA;2012;2010;2015;2014;"UCSD";NA;"Samruddhi";"journal publication";FALSE;"bronze";"green";"2168-6106";"JAMA Internal Medicine";"American Medical Association (AMA)";2020-04-01;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;NA;NA;FALSE;FALSE;TRUE;TRUE;TRUE;"doi";TRUE;"A Randomized Study Examining the Effects of Mild-to-Moderate Group Exercises on Cardiovascular, Physical, and Psychological Well-being in Patients With Heart Failure";"Journal of cardiopulmonary rehabilitation and prevention";"2019-11";NA;"Redwine et al. (2019) A Randomized Study Examining the Effects of Mild-to-Moderate Group Exercises on Cardiovascular, Physical, and Psychological Well-being in Patients With Heart Failure";NA;FALSE;FALSE;FALSE;NA
"NCT02547077";"31403536";"10.2147/COPD.S207626";1;1;2020-05-01;NA;2017-05-24;2015-09-09;NA;"Interventional";"Not Applicable";50;"Completed";"Use of 2-octylcyanoacrylate (Dermabond) Versus 5-0 Fast Absorbing Gut During Cutaneous Wound Closure";2015-07-01;2016-05-01;2015-12-01;FALSE;"Randomized";"None (Open Label)";"OTHER";TRUE;"University of California, Davis";NA;NA;NA;NA;NA;NA;NA;NA;2015;2015;2016;2015;"UCD";1;NA;"journal publication";TRUE;"gold";"gold";"1178-2005";"International Journal of Chronic Obstructive Pulmonary Disease";"Informa UK Limited";2019-11-01;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;NA;NA;FALSE;TRUE;TRUE;TRUE;FALSE;NA;FALSE;"Comparison of 2-Octylcyanoacrylate Versus 5-0 Fast-Absorbing Gut During Linear Wound Closures and the Effect on Wound Cosmesis";"Dermatologic surgery : official publication for American Society for Dermatologic Surgery [et al.]";"2020-05";NA;"Zhuang et al. (2020) Comparison of 2-Octylcyanoacrylate Versus 5-0 Fast-Absorbing Gut During Linear Wound Closures and the Effect on Wound Cosmesis";"ClinicalTrials.gov";TRUE;FALSE;NA;FALSE
"NCT02143024";"31414506";"10.1093/pm/pnz378";1;3;2019-08-25;NA;2020-01-06;2013-06-19;2019-03-25;"Interventional";"Not Applicable";23;"Completed";"A Family-based Primary Care Intervention to Enhance Older Men's Depression Care";2015-11-01;2016-12-31;2016-12-31;TRUE;"Randomized";"None (Open Label)";"OTHER";FALSE;"University of California, Davis";NA;NA;NA;NA;NA;NA;NA;NA;2013;2015;2016;2016;"UCD";NA;"Stefanie";"journal publication";FALSE;"green";"green";"1526-2375,1526-4637";"Pain Medicine";"Oxford University Press (OUP)";2020-02-05;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;"doi";TRUE;"Feasibility of a family-centered intervention for depressed older men in primary care";"International journal of geriatric psychiatry";"2019-12";"2019-08-25";"Hinton et al. (2019) Feasibility of a family-centered intervention for depressed older men in primary care";NA;FALSE;FALSE;FALSE;NA
"NCT02129153";"31415193";"10.1371/journal.pone.0229557";1;1;2019-08-15;NA;2017-02-06;2014-04-30;NA;"Interventional";"Not Applicable";318;"Completed";"Linking Families Together Study- A Randomized Trial to Raise Parental Monitoring";2014-09-01;2016-08-01;2016-06-30;FALSE;"Randomized";"Single";"OTHER";FALSE;"University of California, Los Angeles";NA;NA;NA;NA;NA;NA;NA;NA;2014;2014;2016;2016;"UCLA";NA;"Susanne";"journal publication";TRUE;"gold";"gold";"1932-6203";"PLOS ONE";"Public Library of Science (PLoS)";2020-03-12;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;NA;NA;FALSE;TRUE;TRUE;TRUE;TRUE;"doi";TRUE;"Engaging Parents to Prevent Adolescent Substance Use: A Randomized Controlled Trial";"American journal of public health";"2019-10";"2019-08-15";"Bergman et al. (2019) Engaging Parents to Prevent Adolescent Substance Use: A Randomized Controlled Trial";"ClinicalTrials.gov";TRUE;TRUE;FALSE;TRUE
"NCT01694121";"31434541";"10.5888/pcd17.190353";1;3;2019-07-01;"primary and secondary outcome changed, time frame of primary outcome changed";2018-12-04;2012-09-22;2018-11-14;"Interventional";"Not Applicable";455;"Completed";"Evaluating a Structural and Behavioral HIV Risk Reduction Program for Black Men";2013-03-01;2018-05-01;2017-04-01;TRUE;"Non-Randomized";"None (Open Label)";"OTHER";FALSE;"UCSD";NA;NA;NA;NA;NA;NA;NA;NA;2012;2013;2018;2017;"UCSD";NA;"Emmanuel";"journal publication";FALSE;"gold";"gold";"1545-1151";"Preventing Chronic Disease";"Centers for Disease Control and Prevention (CDC)";2020-04-30;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;"doi";TRUE;"Evaluation of the Making Employment Needs (MEN) Count Intervention to Reduce HIV/STI Risk for Black Heterosexual Men in Washington DC";"American journal of men's health";"2019 Jul-Aug";NA;"Raj et al. (2019) Evaluation of the Making Employment Needs (MEN) Count Intervention to Reduce HIV/STI Risk for Black Heterosexual Men in Washington DC";NA;FALSE;FALSE;FALSE;NA
